id,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
5860,1,0,70,9,0,4,0.06,3,0.04,1
5861,1,0,6,1,0,0,0.0,0,0.0,5
5862,1,0,192,27,0,7,0.04,0,0.0,1
5863,1,0,113,16,0,8,0.07,0,0.0,5
5864,0,0,159,26,0,0,0.0,0,0.0,1
5865,1,0,58,10,0,7,0.12,0,0.0,2
5866,1,0,14,2,0,0,0.0,0,0.0,2
5867,0,0,73,10,0,0,0.0,0,0.0,1
5868,0,0,125,17,0,0,0.0,0,0.0,5
5869,1,0,38,6,0,3,0.08,0,0.0,1
5870,1,0,112,17,0,4,0.04,0,0.0,5
5871,1,0,91,14,0,1,0.01,0,0.0,5
5872,1,0,20,3,0,2,0.1,0,0.0,5
5873,1,0,66,10,0,5,0.08,0,0.0,5
5874,1,0,35,6,0,2,0.06,0,0.0,5
5875,0,0,121,16,0,0,0.0,0,0.0,1
5876,1,0,11,2,0,1,0.09,0,0.0,5
5877,1,0,73,11,0,4,0.05,0,0.0,5
5878,1,0,58,9,0,0,0.0,2,0.03,5
5879,1,0,75,12,0,0,0.0,1,0.01,5
5880,1,0,51,9,0,4,0.08,2,0.04,4
5881,1,0,43,6,0,1,0.02,0,0.0,5
5882,1,0,65,9,0,4,0.06,0,0.0,5
5883,1,0,11,2,0,0,0.0,0,0.0,5
5884,1,0,98,13,0,1,0.01,4,0.04,1
5885,1,0,85,12,0,3,0.04,0,0.0,1
5886,0,0,20,3,0,0,0.0,0,0.0,5
5887,1,0,13,2,0,0,0.0,0,0.0,1
5888,1,0,115,16,0,0,0.0,0,0.0,1
5889,1,0,139,21,0,0,0.0,0,0.0,1
5890,1,0,19,3,0,1,0.05,0,0.0,5
5891,1,0,227,32,0,6,0.03,0,0.0,5
5892,1,0,26,4,0,3,0.12,0,0.0,5
5893,1,0,276,37,0,8,0.03,0,0.0,5
5894,1,0,27,4,0,1,0.04,0,0.0,1
5895,1,0,15,3,0,2,0.13,0,0.0,5
5896,0,0,478,80,0,0,0.0,2,0.0,3
5897,0,0,80,9,2,0,0.0,0,0.0,5
5898,1,0,63,10,0,6,0.1,0,0.0,5
5899,0,0,164,21,0,0,0.0,1,0.01,1
5900,1,0,67,10,0,5,0.07,0,0.0,1
5901,1,0,108,16,0,3,0.03,0,0.0,1
5902,0,0,741,120,0,0,0.0,1,0.0,1
5903,0,0,48,7,0,0,0.0,0,0.0,2
5904,1,0,102,15,0,5,0.05,0,0.0,5
5905,0,0,80,9,0,0,0.0,0,0.0,5
5906,0,0,134,19,0,0,0.0,2,0.01,5
5907,1,0,27,4,0,4,0.15,0,0.0,3
5908,1,0,93,11,0,1,0.01,2,0.02,3
5909,1,0,37,6,0,2,0.05,0,0.0,5
5910,1,0,324,44,0,8,0.02,3,0.01,5
5911,0,0,322,48,0,0,0.0,1,0.0,1
5912,1,0,16,2,0,0,0.0,0,0.0,5
5913,1,0,123,17,0,5,0.04,1,0.01,5
5914,0,0,147,22,0,0,0.0,0,0.0,1
5915,1,0,51,7,0,2,0.04,0,0.0,5
5916,1,0,75,12,0,4,0.05,0,0.0,5
5917,1,0,58,9,0,1,0.02,1,0.02,5
5918,1,0,208,31,0,8,0.04,2,0.01,1
5919,1,0,19,2,0,1,0.05,0,0.0,5
5920,1,0,20,3,0,0,0.0,0,0.0,5
5921,1,0,155,23,0,6,0.04,0,0.0,5
5922,1,0,28,4,0,3,0.11,0,0.0,5
5923,1,0,45,7,0,3,0.07,0,0.0,2
5924,0,0,83,14,0,0,0.0,0,0.0,5
5925,0,0,103,14,0,0,0.0,0,0.0,5
5926,1,0,47,7,0,3,0.06,0,0.0,5
5927,1,0,56,8,0,4,0.07,0,0.0,5
5928,1,0,44,6,0,3,0.07,0,0.0,5
5929,1,0,28,5,0,0,0.0,0,0.0,5
5930,1,0,87,11,0,5,0.06,0,0.0,5
5931,1,0,93,15,0,6,0.06,0,0.0,5
5932,1,0,59,6,0,0,0.0,2,0.03,1
5933,0,0,16,2,0,0,0.0,0,0.0,5
5934,1,0,10,1,0,0,0.0,0,0.0,3
5935,0,0,53,7,0,0,0.0,0,0.0,1
5936,0,0,102,17,0,0,0.0,5,0.05,1
5937,0,0,83,14,0,0,0.0,0,0.0,5
5938,0,0,75,11,0,0,0.0,0,0.0,4
5939,0,0,451,74,0,0,0.0,4,0.01,1
5940,1,0,50,7,0,3,0.06,0,0.0,5
5941,0,0,222,41,0,0,0.0,3,0.01,1
5942,0,0,172,24,0,0,0.0,0,0.0,5
5943,1,0,192,27,0,7,0.04,0,0.0,1
5944,0,0,187,26,0,0,0.0,2,0.01,1
5945,0,0,61,9,0,0,0.0,0,0.0,5
5946,1,0,133,16,0,6,0.05,0,0.0,5
5947,0,0,125,21,1,0,0.0,0,0.0,1
5948,1,0,4,1,0,0,0.0,0,0.0,5
5949,1,0,8,1,0,0,0.0,0,0.0,5
5950,0,0,19,2,0,0,0.0,0,0.0,5
5951,0,0,11,2,0,0,0.0,0,0.0,1
5952,1,0,45,8,0,5,0.11,0,0.0,5
5953,0,0,289,40,2,0,0.0,0,0.0,1
5954,1,0,95,13,0,5,0.05,0,0.0,5
5955,0,0,33,4,0,0,0.0,0,0.0,1
5956,0,0,115,18,0,0,0.0,0,0.0,3
5957,0,0,57,7,0,0,0.0,0,0.0,5
5958,0,0,97,13,0,0,0.0,0,0.0,5
5959,1,0,27,5,0,3,0.11,3,0.11,5
5960,1,0,87,11,0,5,0.06,0,0.0,5
5961,1,0,54,7,0,4,0.07,0,0.0,3
5962,1,0,111,20,0,5,0.05,0,0.0,4
5963,0,0,23,3,0,0,0.0,0,0.0,1
5964,1,0,52,8,0,5,0.1,0,0.0,5
5965,0,0,173,26,0,0,0.0,0,0.0,5
5966,0,0,63,9,0,0,0.0,2,0.03,5
5967,0,0,46,8,0,0,0.0,0,0.0,5
5968,0,0,86,12,0,0,0.0,0,0.0,4
5969,1,0,30,4,0,1,0.03,0,0.0,5
5970,1,0,86,12,0,5,0.06,0,0.0,1
5971,0,0,364,59,0,0,0.0,1,0.0,1
5972,0,0,187,26,0,0,0.0,2,0.01,1
5973,0,0,196,27,0,0,0.0,0,0.0,5
5974,1,0,64,11,0,5,0.08,0,0.0,5
5975,1,0,10,2,0,0,0.0,0,0.0,4
5976,1,0,24,4,0,3,0.12,0,0.0,4
5977,0,0,45,6,0,0,0.0,0,0.0,5
5978,0,0,25,4,0,0,0.0,0,0.0,5
5979,1,0,27,4,0,0,0.0,0,0.0,5
5980,1,0,40,9,0,3,0.08,2,0.05,1
5981,1,0,78,11,0,4,0.05,0,0.0,5
5982,0,0,238,35,0,0,0.0,0,0.0,5
5983,0,0,291,44,0,0,0.0,2,0.01,1
5984,0,0,173,24,0,0,0.0,0,0.0,1
5985,1,0,42,8,0,6,0.14,0,0.0,5
5986,1,0,166,24,0,4,0.02,0,0.0,1
5987,1,0,15,2,0,0,0.0,0,0.0,2
5988,0,0,410,60,1,0,0.0,0,0.0,1
5989,1,0,31,4,0,2,0.06,0,0.0,4
5990,0,0,51,6,0,0,0.0,0,0.0,5
5991,0,0,44,6,0,0,0.0,0,0.0,1
5992,0,0,76,10,0,0,0.0,0,0.0,1
5993,1,0,118,19,0,3,0.03,2,0.02,1
5994,1,0,25,3,0,3,0.12,0,0.0,3
5995,0,0,52,7,0,0,0.0,0,0.0,5
5996,1,0,14,2,0,1,0.07,0,0.0,5
5997,0,0,295,46,0,0,0.0,3,0.01,5
5998,1,0,38,6,0,4,0.11,0,0.0,2
5999,1,0,111,16,0,4,0.04,2,0.02,5
6000,0,0,77,12,0,0,0.0,4,0.05,1
6001,1,0,26,6,0,0,0.0,4,0.15,3
6002,1,0,131,15,0,0,0.0,0,0.0,1
6003,0,0,259,41,0,0,0.0,0,0.0,1
6004,0,0,323,51,0,0,0.0,0,0.0,4
6005,1,0,30,4,0,1,0.03,0,0.0,5
6006,0,0,305,47,0,0,0.0,0,0.0,1
6007,1,0,33,5,0,0,0.0,0,0.0,5
6008,1,0,47,6,0,4,0.09,0,0.0,5
6009,1,0,158,22,0,5,0.03,2,0.01,5
6010,0,0,201,31,0,0,0.0,0,0.0,1
6011,1,1,36,6,0,3,0.08,0,0.0,4
6012,0,0,24,3,0,0,0.0,0,0.0,5
6013,1,0,106,18,0,6,0.06,0,0.0,2
6014,1,0,13,2,0,1,0.08,0,0.0,5
6015,1,0,53,7,0,1,0.02,0,0.0,1
6016,0,0,103,14,0,0,0.0,0,0.0,5
6017,1,0,43,9,0,3,0.07,2,0.05,1
6018,0,0,180,25,0,0,0.0,0,0.0,5
6019,0,0,79,12,0,0,0.0,0,0.0,1
6020,1,0,36,4,0,1,0.03,0,0.0,5
6021,1,0,154,21,0,0,0.0,0,0.0,5
6022,0,0,208,29,0,0,0.0,0,0.0,5
6023,1,0,64,9,0,4,0.06,0,0.0,5
6024,1,0,85,11,0,4,0.05,0,0.0,5
6025,1,0,16,2,0,0,0.0,0,0.0,5
6026,0,0,233,35,0,0,0.0,0,0.0,5
6027,0,0,69,11,0,0,0.0,1,0.01,4
6028,1,0,19,3,0,2,0.11,0,0.0,5
6029,1,0,38,5,0,0,0.0,0,0.0,1
6030,0,0,18,2,0,0,0.0,0,0.0,1
6031,0,0,139,22,0,0,0.0,0,0.0,3
6032,0,0,83,14,0,0,0.0,0,0.0,5
6033,0,0,32,4,0,0,0.0,0,0.0,5
6034,1,0,14,3,0,1,0.07,0,0.0,5
6035,1,0,73,10,0,3,0.04,0,0.0,1
6036,0,0,448,72,0,0,0.0,0,0.0,2
6037,1,0,90,12,0,6,0.07,0,0.0,5
6038,1,0,83,13,0,4,0.05,2,0.02,5
6039,1,0,54,8,0,1,0.02,0,0.0,1
6040,1,0,130,16,0,9,0.07,0,0.0,5
6041,1,0,33,5,0,0,0.0,0,0.0,1
6042,0,0,91,12,0,0,0.0,0,0.0,1
6043,0,0,199,33,0,0,0.0,0,0.0,1
6044,1,0,53,7,0,3,0.06,0,0.0,5
6045,0,0,355,53,0,0,0.0,0,0.0,1
6046,0,0,187,30,0,0,0.0,1,0.01,4
6047,1,0,23,5,0,3,0.13,2,0.09,5
6048,1,0,26,3,0,1,0.04,0,0.0,5
6049,0,0,24,4,0,0,0.0,0,0.0,1
6050,0,0,57,10,0,0,0.0,0,0.0,2
6051,0,0,29,4,0,0,0.0,0,0.0,4
6052,0,0,123,15,0,0,0.0,0,0.0,5
6053,0,0,304,52,0,0,0.0,4,0.01,1
6054,1,0,25,3,0,2,0.08,0,0.0,5
6055,0,0,59,8,0,0,0.0,0,0.0,1
6056,0,0,268,41,0,0,0.0,2,0.01,5
6057,1,0,608,76,0,3,0.0,1,0.0,1
6058,0,0,68,13,0,0,0.0,0,0.0,2
6059,1,0,22,4,0,0,0.0,0,0.0,5
6060,1,0,85,13,0,3,0.04,0,0.0,2
6061,1,0,20,2,0,0,0.0,0,0.0,5
6062,0,0,112,17,1,0,0.0,3,0.03,1
6063,1,0,55,10,0,2,0.04,4,0.07,5
6064,0,0,126,17,0,0,0.0,0,0.0,5
6065,1,0,63,8,0,3,0.05,0,0.0,5
6066,0,0,68,9,0,0,0.0,0,0.0,5
6067,1,0,26,4,0,1,0.04,0,0.0,5
6068,1,0,136,18,0,9,0.07,0,0.0,5
6069,1,0,31,4,0,1,0.03,0,0.0,5
6070,0,0,238,37,0,0,0.0,0,0.0,1
6071,1,0,106,15,0,2,0.02,2,0.02,5
6072,1,0,100,15,0,5,0.05,0,0.0,4
6073,1,0,17,2,0,1,0.06,0,0.0,1
6074,1,0,48,7,1,2,0.04,0,0.0,5
6075,0,0,18,3,0,0,0.0,0,0.0,5
6076,1,0,20,3,0,0,0.0,0,0.0,5
6077,1,0,58,10,0,3,0.05,0,0.0,1
6078,1,0,35,5,0,3,0.09,0,0.0,5
6079,1,0,17,2,0,0,0.0,0,0.0,5
6080,1,0,358,51,0,7,0.02,0,0.0,1
6081,1,0,121,17,0,6,0.05,1,0.01,5
6082,1,0,181,23,0,5,0.03,0,0.0,5
6083,0,0,394,58,0,0,0.0,0,0.0,1
6084,0,0,118,18,0,0,0.0,0,0.0,4
6085,1,0,47,7,0,3,0.06,0,0.0,5
6086,1,0,250,37,0,4,0.02,0,0.0,1
6087,0,0,319,46,0,0,0.0,1,0.0,5
6088,0,0,122,23,0,0,0.0,0,0.0,1
6089,0,0,108,17,0,0,0.0,2,0.02,3
6090,0,0,66,11,0,0,0.0,0,0.0,5
6091,1,0,19,3,0,2,0.11,0,0.0,1
6092,0,0,251,33,0,0,0.0,0,0.0,3
6093,1,0,22,3,0,1,0.05,0,0.0,1
6094,1,0,53,8,0,3,0.06,0,0.0,3
6095,1,0,12,2,0,0,0.0,0,0.0,4
6096,1,0,15,2,0,0,0.0,0,0.0,1
6097,1,0,28,4,0,3,0.11,0,0.0,4
6098,0,0,657,103,0,0,0.0,2,0.0,3
6099,1,0,108,17,0,2,0.02,2,0.02,1
6100,1,0,70,11,0,5,0.07,1,0.01,1
6101,1,0,60,6,0,1,0.02,2,0.03,1
6102,1,0,138,19,0,5,0.04,0,0.0,1
6103,1,0,133,19,0,6,0.05,0,0.0,5
6104,1,0,109,16,0,2,0.02,4,0.04,1
6105,1,0,133,16,0,6,0.05,0,0.0,5
6106,1,0,47,6,0,5,0.11,0,0.0,5
6107,1,0,63,8,0,4,0.06,0,0.0,5
6108,1,0,127,16,0,0,0.0,0,0.0,1
6109,1,0,43,4,0,0,0.0,0,0.0,1
6110,0,0,9,2,1,0,0.0,0,0.0,5
6111,1,0,298,42,0,0,0.0,0,0.0,5
6112,1,0,14,2,0,2,0.14,0,0.0,1
6113,1,0,101,12,0,1,0.01,2,0.02,1
6114,0,0,70,9,0,0,0.0,0,0.0,1
6115,1,0,213,32,0,0,0.0,0,0.0,1
6116,0,0,90,14,0,0,0.0,0,0.0,5
6117,1,0,22,4,0,2,0.09,0,0.0,5
6118,1,0,78,10,0,4,0.05,0,0.0,1
6119,1,0,206,29,0,7,0.03,0,0.0,1
6120,1,0,339,49,0,4,0.01,0,0.0,1
6121,1,0,196,31,0,0,0.0,0,0.0,1
6122,1,0,40,6,0,3,0.08,1,0.02,1
6123,1,0,196,29,0,6,0.03,0,0.0,1
6124,1,0,10,2,0,2,0.2,0,0.0,5
6125,1,0,47,6,0,0,0.0,0,0.0,1
6126,1,0,82,11,0,4,0.05,0,0.0,5
6127,0,0,23,3,0,0,0.0,0,0.0,5
6128,1,0,50,8,0,4,0.08,2,0.04,4
6129,0,0,153,22,0,0,0.0,0,0.0,3
6130,0,0,107,16,0,0,0.0,0,0.0,5
6131,1,0,207,29,0,6,0.03,0,0.0,1
6132,1,0,11,2,0,1,0.09,0,0.0,1
6133,1,0,92,12,0,6,0.07,0,0.0,3
6134,1,0,71,10,0,5,0.07,4,0.06,5
6135,1,0,91,13,0,1,0.01,0,0.0,5
6136,1,0,139,20,0,6,0.04,0,0.0,4
6137,0,0,234,33,0,0,0.0,0,0.0,5
6138,0,0,95,13,0,0,0.0,0,0.0,5
6139,0,0,265,39,0,0,0.0,0,0.0,1
6140,0,0,18,3,0,0,0.0,0,0.0,5
6141,1,0,8,1,0,0,0.0,0,0.0,5
6142,0,0,68,8,0,0,0.0,0,0.0,5
6143,1,0,42,6,0,6,0.14,0,0.0,5
6144,0,0,163,28,0,0,0.0,0,0.0,1
6145,0,0,51,5,0,0,0.0,0,0.0,5
6146,0,0,49,5,0,0,0.0,0,0.0,5
6147,0,0,165,21,0,0,0.0,0,0.0,5
6148,0,0,57,9,0,0,0.0,0,0.0,1
6149,0,0,39,5,0,0,0.0,0,0.0,5
6150,1,0,35,5,0,4,0.11,0,0.0,1
6151,1,0,35,5,0,3,0.09,0,0.0,2
6152,1,0,29,5,0,3,0.1,0,0.0,5
6153,1,0,13,2,0,0,0.0,0,0.0,5
6154,0,0,163,21,0,0,0.0,0,0.0,5
6155,0,0,47,7,0,0,0.0,0,0.0,5
6156,1,0,114,18,0,5,0.04,0,0.0,5
6157,0,0,40,6,0,0,0.0,0,0.0,5
6158,0,0,133,18,0,0,0.0,3,0.02,1
6159,0,0,181,28,0,0,0.0,0,0.0,5
6160,0,0,230,34,0,0,0.0,0,0.0,5
6161,1,0,22,4,0,0,0.0,0,0.0,5
6162,1,0,252,37,0,0,0.0,3,0.01,1
6163,1,0,46,8,0,4,0.09,0,0.0,1
6164,1,0,60,9,0,4,0.07,0,0.0,1
6165,1,0,99,15,0,5,0.05,0,0.0,1
6166,0,0,124,19,0,0,0.0,0,0.0,5
6167,1,0,31,4,0,3,0.1,0,0.0,5
6168,1,0,23,4,0,3,0.13,0,0.0,5
6169,0,0,9,1,0,0,0.0,0,0.0,1
6170,0,0,104,16,1,0,0.0,0,0.0,5
6171,1,0,207,27,1,8,0.04,0,0.0,5
6172,0,0,239,40,0,0,0.0,4,0.02,5
6173,1,0,135,21,0,6,0.04,2,0.01,1
6174,1,0,119,16,0,4,0.03,7,0.06,5
6175,1,0,17,3,0,1,0.06,0,0.0,1
6176,0,0,107,16,0,0,0.0,0,0.0,5
6177,0,0,61,7,0,0,0.0,0,0.0,5
6178,1,0,19,3,0,1,0.05,0,0.0,3
6179,0,0,218,35,0,0,0.0,0,0.0,4
6180,0,0,58,7,0,0,0.0,0,0.0,1
6181,1,0,56,7,0,3,0.05,0,0.0,1
6182,0,0,56,7,0,0,0.0,0,0.0,5
6183,0,0,164,27,0,0,0.0,5,0.03,4
6184,1,0,45,5,0,1,0.02,2,0.04,1
6185,0,0,301,51,0,0,0.0,0,0.0,1
6186,1,0,101,16,0,5,0.05,4,0.04,1
6187,1,0,30,4,0,2,0.07,0,0.0,5
6188,0,0,741,120,0,0,0.0,1,0.0,1
6189,0,0,58,10,0,0,0.0,0,0.0,5
6190,0,0,125,19,0,0,0.0,0,0.0,1
6191,1,0,60,10,0,2,0.03,0,0.0,5
6192,0,0,46,6,0,0,0.0,0,0.0,5
6193,1,0,118,16,0,5,0.04,0,0.0,5
6194,0,0,39,5,0,0,0.0,0,0.0,5
6195,1,0,50,7,0,3,0.06,0,0.0,5
6196,1,0,97,12,0,1,0.01,4,0.04,1
6197,0,0,49,10,0,0,0.0,0,0.0,3
6198,1,0,21,4,0,2,0.1,0,0.0,4
6199,0,0,80,11,0,0,0.0,0,0.0,5
6200,0,0,184,30,1,0,0.0,0,0.0,1
6201,1,0,64,9,0,5,0.08,0,0.0,5
6202,0,0,357,58,0,0,0.0,2,0.01,1
6203,1,0,113,16,0,6,0.05,0,0.0,5
6204,0,0,58,9,0,0,0.0,0,0.0,1
6205,0,0,178,27,0,0,0.0,0,0.0,5
6206,0,0,64,11,0,0,0.0,0,0.0,4
6207,1,0,59,9,0,4,0.07,0,0.0,1
6208,1,0,238,34,1,2,0.01,0,0.0,1
6209,1,0,42,7,0,7,0.17,0,0.0,5
6210,1,0,40,5,0,3,0.08,0,0.0,1
6211,1,0,135,21,0,6,0.04,3,0.02,5
6212,0,0,88,14,0,0,0.0,0,0.0,1
6213,0,0,32,4,0,0,0.0,0,0.0,5
6214,1,0,38,5,0,3,0.08,0,0.0,5
6215,0,0,97,14,0,0,0.0,0,0.0,1
6216,0,0,155,24,0,0,0.0,3,0.02,1
6217,1,0,17,3,0,2,0.12,0,0.0,5
6218,0,0,202,33,0,0,0.0,1,0.0,1
6219,1,0,229,31,0,8,0.03,0,0.0,5
6220,0,0,85,11,0,0,0.0,0,0.0,5
6221,0,0,258,44,1,0,0.0,0,0.0,5
6222,1,0,149,22,0,7,0.05,0,0.0,5
6223,1,0,90,14,0,3,0.03,0,0.0,5
6224,1,0,23,4,0,2,0.09,0,0.0,1
6225,0,0,181,22,0,0,0.0,0,0.0,1
6226,1,0,64,11,0,1,0.02,0,0.0,1
6227,0,0,242,38,0,0,0.0,0,0.0,5
6228,0,0,179,27,0,0,0.0,0,0.0,1
6229,0,0,185,31,1,0,0.0,3,0.02,2
6230,0,0,39,5,0,0,0.0,0,0.0,5
6231,0,0,68,10,0,0,0.0,0,0.0,5
6232,0,0,63,9,0,0,0.0,0,0.0,1
6233,0,0,120,22,0,0,0.0,0,0.0,1
6234,1,0,23,3,0,1,0.04,0,0.0,1
6235,1,0,86,14,0,3,0.03,1,0.01,1
6236,1,0,45,6,0,0,0.0,0,0.0,1
6237,0,0,54,9,0,0,0.0,0,0.0,1
6238,1,0,43,6,0,3,0.07,0,0.0,2
6239,1,0,73,10,0,1,0.01,2,0.03,1
6240,0,0,67,9,0,0,0.0,0,0.0,5
6241,1,0,144,16,0,1,0.01,4,0.03,1
6242,0,0,188,22,0,0,0.0,0,0.0,4
6243,1,0,78,10,0,4,0.05,0,0.0,5
6244,1,0,60,9,0,2,0.03,0,0.0,5
6245,0,0,150,24,0,0,0.0,0,0.0,1
6246,1,0,20,3,0,1,0.05,0,0.0,2
6247,0,0,79,12,0,0,0.0,2,0.03,5
6248,1,0,89,9,0,1,0.01,2,0.02,3
6249,0,0,84,14,0,0,0.0,0,0.0,5
6250,0,0,63,10,0,0,0.0,0,0.0,1
6251,1,0,37,5,0,2,0.05,0,0.0,5
6252,1,0,89,14,0,4,0.04,0,0.0,5
6253,1,0,159,23,0,4,0.03,0,0.0,5
6254,0,0,46,6,0,0,0.0,0,0.0,5
6255,1,0,19,3,0,0,0.0,0,0.0,5
6256,0,0,39,5,0,0,0.0,0,0.0,5
6257,0,0,60,9,0,0,0.0,0,0.0,5
6258,0,0,18,3,0,0,0.0,0,0.0,5
6259,1,0,98,14,0,3,0.03,0,0.0,1
6260,1,0,13,2,0,2,0.15,0,0.0,1
6261,0,0,202,33,0,0,0.0,1,0.0,2
6262,1,0,32,4,0,3,0.09,0,0.0,5
6263,1,0,54,7,0,2,0.04,0,0.0,1
6264,1,0,37,5,0,3,0.08,2,0.05,5
6265,1,0,120,15,0,1,0.01,2,0.02,1
6266,1,0,87,13,0,5,0.06,0,0.0,5
6267,0,0,267,35,0,0,0.0,0,0.0,5
6268,1,0,90,14,0,3,0.03,1,0.01,5
6269,1,0,51,8,0,3,0.06,0,0.0,3
6270,0,0,266,37,1,0,0.0,0,0.0,5
6271,0,0,75,11,0,0,0.0,0,0.0,5
6272,1,0,13,2,0,1,0.08,0,0.0,2
6273,0,0,172,23,0,0,0.0,0,0.0,5
6274,1,0,45,7,0,3,0.07,0,0.0,1
6275,1,0,177,23,0,5,0.03,0,0.0,5
6276,0,0,48,6,0,0,0.0,0,0.0,1
6277,1,0,28,3,0,0,0.0,0,0.0,5
6278,0,0,30,4,0,0,0.0,0,0.0,5
6279,1,0,18,3,0,2,0.11,0,0.0,5
6280,1,0,41,8,0,0,0.0,1,0.02,5
6281,1,0,30,4,0,2,0.07,0,0.0,5
6282,1,0,168,25,0,6,0.04,1,0.01,1
6283,0,0,61,9,0,0,0.0,0,0.0,4
6284,1,0,77,10,0,6,0.08,0,0.0,5
6285,1,0,47,7,0,4,0.09,0,0.0,5
6286,1,0,76,9,0,6,0.08,0,0.0,5
6287,1,0,76,10,0,4,0.05,0,0.0,1
6288,0,0,199,32,0,0,0.0,3,0.02,1
6289,0,0,143,20,0,0,0.0,0,0.0,5
6290,0,0,90,16,0,0,0.0,0,0.0,1
6291,1,0,343,37,0,1,0.0,3,0.01,1
6292,1,0,192,27,0,7,0.04,0,0.0,1
6293,1,0,38,5,0,0,0.0,0,0.0,1
6294,1,0,87,13,0,2,0.02,0,0.0,1
6295,0,0,28,3,0,0,0.0,0,0.0,5
6296,0,0,513,81,0,0,0.0,3,0.01,1
6297,0,0,218,34,0,0,0.0,0,0.0,4
6298,1,0,98,12,0,4,0.04,0,0.0,1
6299,1,0,25,5,0,3,0.12,1,0.04,5
6300,1,0,188,28,0,3,0.02,4,0.02,1
6301,1,0,45,7,0,3,0.07,0,0.0,5
6302,1,0,136,19,0,4,0.03,0,0.0,1
6303,0,0,51,8,0,0,0.0,0,0.0,1
6304,0,0,278,39,0,0,0.0,0,0.0,5
6305,1,0,48,6,0,2,0.04,0,0.0,1
6306,1,0,11,2,0,1,0.09,0,0.0,3
6307,1,0,69,10,0,4,0.06,0,0.0,5
6308,0,0,178,28,0,0,0.0,0,0.0,2
6309,0,0,105,18,0,0,0.0,0,0.0,1
6310,1,0,96,13,0,3,0.03,0,0.0,1
6311,1,0,12,2,0,0,0.0,0,0.0,2
6312,1,0,48,8,0,3,0.06,0,0.0,1
6313,1,0,18,3,0,1,0.06,0,0.0,5
6314,0,0,101,16,0,0,0.0,0,0.0,1
6315,1,0,38,6,0,1,0.03,0,0.0,3
6316,0,0,20,3,0,0,0.0,0,0.0,5
6317,0,0,107,17,0,0,0.0,0,0.0,4
6318,0,0,398,70,0,0,0.0,1,0.0,1
6319,1,0,84,12,0,3,0.04,0,0.0,4
6320,0,0,80,9,0,0,0.0,0,0.0,5
6321,1,0,170,23,0,8,0.05,0,0.0,5
6322,0,0,213,31,0,0,0.0,0,0.0,4
6323,1,0,190,25,0,6,0.03,0,0.0,5
6324,0,0,173,22,0,0,0.0,1,0.01,5
6325,0,0,16,2,0,0,0.0,0,0.0,5
6326,1,0,82,11,0,4,0.05,0,0.0,4
6327,1,0,24,4,0,4,0.17,0,0.0,5
6328,1,0,123,18,0,6,0.05,0,0.0,5
6329,1,0,25,3,0,3,0.12,0,0.0,5
6330,1,0,55,10,0,2,0.04,4,0.07,5
6331,1,0,145,23,0,3,0.02,1,0.01,2
6332,0,0,37,5,0,0,0.0,0,0.0,5
6333,0,0,59,10,1,0,0.0,0,0.0,4
6334,0,0,56,7,0,0,0.0,0,0.0,5
6335,1,0,34,5,0,5,0.15,0,0.0,5
6336,1,0,20,3,0,0,0.0,0,0.0,5
6337,0,0,133,19,0,0,0.0,0,0.0,1
6338,0,0,141,23,0,0,0.0,2,0.01,5
6339,0,0,40,6,0,0,0.0,0,0.0,3
6340,0,0,394,60,0,0,0.0,3,0.01,1
6341,1,0,102,13,0,3,0.03,0,0.0,1
6342,1,0,16,2,0,0,0.0,0,0.0,3
6343,1,0,85,16,0,4,0.05,3,0.04,4
6344,1,0,63,8,0,4,0.06,0,0.0,5
6345,1,0,38,6,0,3,0.08,0,0.0,1
6346,0,0,13,2,0,0,0.0,0,0.0,5
6347,0,0,112,14,0,0,0.0,0,0.0,1
6348,1,0,45,7,0,2,0.04,0,0.0,1
6349,0,0,153,20,0,0,0.0,2,0.01,1
6350,1,0,71,9,0,2,0.03,0,0.0,5
6351,1,0,26,3,0,1,0.04,0,0.0,1
6352,1,0,196,26,0,4,0.02,2,0.01,1
6353,1,0,13,2,0,2,0.15,0,0.0,5
6354,1,0,106,15,0,3,0.03,0,0.0,5
6355,0,0,62,9,0,0,0.0,0,0.0,5
6356,1,0,101,13,0,5,0.05,0,0.0,5
6357,1,0,83,12,0,3,0.04,0,0.0,5
6358,0,0,424,65,0,0,0.0,5,0.01,1
6359,1,0,93,13,0,4,0.04,0,0.0,5
6360,0,0,135,21,0,0,0.0,0,0.0,5
6361,0,0,36,4,0,0,0.0,0,0.0,5
6362,1,0,178,25,0,8,0.04,2,0.01,5
6363,0,0,17,2,0,0,0.0,0,0.0,5
6364,1,0,11,2,0,2,0.18,0,0.0,5
6365,1,0,35,5,0,3,0.09,0,0.0,4
6366,0,0,56,10,0,0,0.0,0,0.0,3
6367,0,0,46,7,0,0,0.0,0,0.0,5
6368,1,0,93,13,0,5,0.05,0,0.0,5
6369,1,0,83,12,0,1,0.01,0,0.0,1
6370,0,0,65,11,0,0,0.0,0,0.0,5
6371,0,0,139,19,0,0,0.0,2,0.01,4
6372,1,0,25,2,0,1,0.04,0,0.0,5
6373,0,0,26,3,0,0,0.0,0,0.0,3
6374,0,0,129,17,0,0,0.0,0,0.0,5
6375,1,0,431,72,0,0,0.0,0,0.0,1
6376,1,0,221,30,1,7,0.03,1,0.0,1
